Ticker Symbol,Period Ending,Accounts Payable,Accounts Receivable,Add'l income/expense items,After Tax ROE,Capital Expenditures,Cash Ratio,Cash and Cash Equivalents,Changes in Inventories,Common Stocks,Cost of Revenue,Current Ratio,Earnings Before Interest and Tax,Fixed Assets,Gross Margin,Gross Profit,Income Tax,Inventory,Investments,Liabilities,Net Borrowings,Net Cash Flow,Net Income,Net Income Applicable to Common Shareholders,Operating Income,Operating Margin,Profit Margin,Retained Earnings,Total Assets,Total Liabilities,Earnings Per Share
UDR,2015-12-31,209672000.0,0.0,253228000.0,12.0,-461374000.0,,27540000.0,0.0,2618000.0,282037000.0,,223471000.0,6531627000.0,68.0,612601000.0,-3886000.0,0.0,-160676000.0,-9590000.0,-95088000.0,-8482000.0,340383000.0,336661000.0,159591000.0,18.0,38.0,-1584459000.0,0.0,7663844000.0,261833076.923
UHS,2012-12-31,890619000.0,-71068000.0,0.0,16.0,-891039000.0,3.0,23471000.0,0.0,976000.0,0.0,157.0,942581000.0,3382235000.0,100.0,6961400000.0,274616000.0,99000000.0,0.0,62812000.0,63853000.0,-17758000.0,443446000.0,443446000.0,942581000.0,14.0,6.0,2962433000.0,1407496000.0,8200843000.0,97034135.6674
UHS,2013-12-31,960576000.0,-49708000.0,0.0,16.0,-371129000.0,2.0,17238000.0,0.0,983000.0,0.0,135.0,1015463000.0,3442169000.0,100.0,7367873000.0,315309000.0,101781000.0,0.0,-5018000.0,-424463000.0,-6233000.0,510733000.0,510733000.0,1015463000.0,14.0,7.0,3499337000.0,1432329000.0,8311723000.0,98029366.6027
UHS,2014-12-31,1114508000.0,-105708000.0,0.0,15.0,-822536000.0,3.0,32069000.0,0.0,987000.0,0.0,137.0,1063305000.0,3679689000.0,100.0,8205088000.0,324671000.0,108115000.0,-12000000.0,63676000.0,-49129000.0,14831000.0,545343000.0,545343000.0,1063305000.0,13.0,7.0,4015387000.0,1615138000.0,8974443000.0,98794021.7391
UHS,2015-12-31,1037684000.0,-45814000.0,0.0,16.0,-912976000.0,6.0,61228000.0,0.0,983000.0,0.0,156.0,1259395000.0,3835978000.0,100.0,9043451000.0,395203000.0,116037000.0,-3300000.0,90202000.0,178999000.0,29159000.0,680528000.0,680528000.0,1259395000.0,14.0,8.0,4566521000.0,1718304000.0,9634113000.0,98770391.8723
ULTA,2013-02-02,221067000.0,-15362000.0,0.0,22.0,-188578000.0,145.0,320475000.0,-116478000.0,645000.0,1436582000.0,357.0,279793000.0,483059000.0,35.0,783674000.0,107244000.0,361125000.0,0.0,46233000.0,0.0,66737000.0,172549000.0,172549000.0,279978000.0,13.0,8.0,296861000.0,789324000.0,1275249000.0,63204761.9048
ULTA,2014-02-02,266811000.0,-5534000.0,118000.0,20.0,-226024000.0,157.0,419476000.0,-96808000.0,647000.0,1729325000.0,376.0,327706000.0,595736000.0,35.0,941248000.0,124857000.0,457933000.0,0.0,43611000.0,0.0,99001000.0,202849000.0,202849000.0,327588000.0,12.0,8.0,462378000.0,1002697000.0,1602727000.0,
ULTA,2015-01-31,359594000.0,-5391000.0,894000.0,21.0,-249067000.0,150.0,389149000.0,-123296000.0,647000.0,2104582000.0,350.0,411309000.0,717159000.0,35.0,1136787000.0,154174000.0,581229000.0,-150209000.0,80140000.0,0.0,-30327000.0,257135000.0,257135000.0,410415000.0,13.0,8.0,679593000.0,1260355000.0,1983170000.0,64283750.0
ULTA,2016-01-31,396227000.0,-12552000.0,1143000.0,22.0,-299167000.0,120.0,345840000.0,-180564000.0,641000.0,2539783000.0,347.0,507440000.0,847600000.0,35.0,1384333000.0,187432000.0,761793000.0,20209000.0,43322000.0,0.0,-43309000.0,320008000.0,320008000.0,506297000.0,13.0,8.0,832215000.0,1375173000.0,2230918000.0,
UNH,2013-12-31,19033000000.0,-317000000.0,0.0,17.0,-1307000000.0,,7276000000.0,0.0,10000000.0,89659000000.0,,9623000000.0,4010000000.0,27.0,32830000000.0,3242000000.0,0.0,-1611000000.0,849000000.0,152000000.0,-1130000000.0,5625000000.0,5625000000.0,9623000000.0,8.0,5.0,33047000000.0,0.0,81882000000.0,1006261180.68
UNH,2014-12-31,21287000000.0,-911000000.0,0.0,17.0,-1525000000.0,,7495000000.0,0.0,10000000.0,93633000000.0,,10274000000.0,4418000000.0,28.0,36841000000.0,4037000000.0,0.0,799000000.0,2506000000.0,391000000.0,219000000.0,5619000000.0,5619000000.0,10274000000.0,8.0,4.0,33836000000.0,0.0,86382000000.0,972145328.72
UNH,2015-12-31,26324000000.0,-591000000.0,0.0,17.0,-1556000000.0,,10923000000.0,0.0,10000000.0,1.03875e+11,,11021000000.0,4861000000.0,34.0,53232000000.0,4363000000.0,0.0,-531000000.0,4102000000.0,14607000000.0,3428000000.0,5813000000.0,5813000000.0,11021000000.0,7.0,4.0,37125000000.0,0.0,1.11254e+11,952950819.672
UNH,2016-12-31,29752000000.0,-1357000000.0,0.0,18.0,-1705000000.0,,10430000000.0,0.0,10000000.0,1.17038e+11,,12930000000.0,5901000000.0,37.0,67802000000.0,4790000000.0,0.0,-5927000000.0,3141000000.0,990000000.0,-493000000.0,7017000000.0,7017000000.0,12930000000.0,7.0,4.0,40945000000.0,0.0,1.2281e+11,
UNM,2012-12-31,54200000.0,40400000.0,0.0,10.0,-105400000.0,,77300000.0,0.0,36000000.0,7172100000.0,,1394900000.0,501600000.0,32.0,3343300000.0,355100000.0,0.0,-864600000.0,527000000.0,176400000.0,-39300000.0,894400000.0,894400000.0,1249500000.0,12.0,9.0,7371600000.0,0.0,62236100000.0,281257861.635
UNM,2013-12-31,0.0,-196700000.0,0.0,10.0,-105500000.0,,94100000.0,0.0,36100000.0,7038400000.0,,1369400000.0,511900000.0,32.0,3330200000.0,373000000.0,0.0,-313900000.0,593700000.0,-116200000.0,16800000.0,847000000.0,847000000.0,1220000000.0,12.0,8.0,8083200000.0,0.0,59403600000.0,261419753.086
UNM,2014-12-31,0.0,-21500000.0,0.0,5.0,-114500000.0,,102500000.0,0.0,30200000.0,7722100000.0,,709500000.0,531700000.0,27.0,2802400000.0,139900000.0,0.0,-772200000.0,1077400000.0,147400000.0,8400000.0,402100000.0,402100000.0,542000000.0,5.0,4.0,7302300000.0,0.0,62450200000.0,248209876.543
UNM,2015-12-31,6000000.0,29300000.0,0.0,10.0,-100200000.0,,112900000.0,0.0,30300000.0,7209400000.0,,1391100000.0,523900000.0,33.0,3521900000.0,371200000.0,0.0,-558500000.0,313900000.0,45100000.0,10400000.0,867100000.0,867100000.0,1238300000.0,12.0,8.0,7995200000.0,0.0,60589700000.0,247037037.037
UNP,2013-12-31,3086000000.0,-83000000.0,128000000.0,21.0,-3496000000.0,38.0,1432000000.0,7000000.0,2774000000.0,5849000000.0,105.0,7574000000.0,43749000000.0,73.0,16114000000.0,2660000000.0,653000000.0,0.0,236000000.0,803000000.0,369000000.0,4388000000.0,4388000000.0,7446000000.0,34.0,20.0,23901000000.0,3990000000.0,49731000000.0,463357972.545
UNP,2014-12-31,3303000000.0,-197000000.0,151000000.0,24.0,-4346000000.0,42.0,1586000000.0,-59000000.0,2775000000.0,6097000000.0,117.0,8904000000.0,46272000000.0,75.0,17891000000.0,3163000000.0,712000000.0,0.0,-18000000.0,1878000000.0,154000000.0,5180000000.0,5180000000.0,8753000000.0,36.0,22.0,27367000000.0,4401000000.0,52372000000.0,897746967.071
UNP,2015-12-31,2612000000.0,255000000.0,226000000.0,23.0,-4650000000.0,43.0,1391000000.0,-24000000.0,2776000000.0,4434000000.0,129.0,8278000000.0,48866000000.0,80.0,17379000000.0,2884000000.0,736000000.0,0.0,-361000000.0,2772000000.0,-195000000.0,4772000000.0,4772000000.0,8052000000.0,37.0,22.0,30233000000.0,4130000000.0,54600000000.0,866061705.989
UNP,2016-12-31,2882000000.0,98000000.0,192000000.0,21.0,-3505000000.0,37.0,1277000000.0,19000000.0,2777000000.0,3747000000.0,99.0,7464000000.0,50389000000.0,81.0,16194000000.0,2533000000.0,717000000.0,-60000000.0,606000000.0,970000000.0,-114000000.0,4233000000.0,4233000000.0,7272000000.0,36.0,21.0,32587000000.0,3596000000.0,55718000000.0,
UPS,2012-12-31,4968000000.0,-124000000.0,24000000.0,17.0,-2153000000.0,94.0,7327000000.0,0.0,10000000.0,13574000000.0,186.0,1367000000.0,17894000000.0,75.0,40553000000.0,167000000.0,0.0,729000000.0,246000000.0,1729000000.0,4293000000.0,807000000.0,807000000.0,1343000000.0,2.0,1.0,7997000000.0,15591000000.0,38863000000.0,960714285.714
UPS,2013-12-31,5522000000.0,-515000000.0,20000000.0,68.0,-2065000000.0,74.0,4665000000.0,0.0,9000000.0,13703000000.0,188.0,7054000000.0,17961000000.0,75.0,41735000000.0,2302000000.0,0.0,48000000.0,494000000.0,-1775000000.0,-2662000000.0,4372000000.0,4372000000.0,7034000000.0,13.0,8.0,6925000000.0,13387000000.0,36212000000.0,940215053.763
UPS,2014-12-31,5783000000.0,-523000000.0,22000000.0,142.0,-2328000000.0,38.0,2291000000.0,0.0,9000000.0,14758000000.0,130.0,4990000000.0,18281000000.0,75.0,43474000000.0,1605000000.0,0.0,-375000000.0,699000000.0,-169000000.0,-2374000000.0,3032000000.0,3032000000.0,4968000000.0,9.0,5.0,5726000000.0,11218000000.0,35440000000.0,916012084.592
UPS,2015-12-31,5497000000.0,-452000000.0,15000000.0,196.0,-2379000000.0,44.0,2730000000.0,0.0,9000000.0,12947000000.0,123.0,7683000000.0,18352000000.0,78.0,45416000000.0,2498000000.0,0.0,-1022000000.0,-216000000.0,3588000000.0,439000000.0,4844000000.0,4844000000.0,7668000000.0,13.0,8.0,6001000000.0,13208000000.0,38311000000.0,900371747.212
URBN,2013-01-31,250195000.0,-2917000.0,1287000.0,18.0,-168875000.0,189.0,245327000.0,-32237000.0,15000.0,1763394000.0,349.0,375572000.0,733416000.0,37.0,1031531000.0,138258000.0,282411000.0,-165113000.0,31756000.0,0.0,100054000.0,237314000.0,237314000.0,374285000.0,13.0,8.0,1315079000.0,872284000.0,1797211000.0,145591411.043
URBN,2014-01-31,331830000.0,-15368000.0,687000.0,17.0,-186101000.0,158.0,242058000.0,-27713000.0,15000.0,1925266000.0,300.0,427518000.0,806909000.0,38.0,1161342000.0,145158000.0,311207000.0,-276121000.0,68162000.0,0.0,-3269000.0,282360000.0,282360000.0,426831000.0,14.0,9.0,1597439000.0,994980000.0,2221214000.0,147062500.0
URBN,2015-01-31,353740000.0,-18393000.0,-1935000.0,18.0,-229804000.0,73.0,154558000.0,-68992000.0,13000.0,2148147000.0,229.0,363450000.0,889232000.0,35.0,1174930000.0,131022000.0,358237000.0,424638000.0,48543000.0,0.0,-87500000.0,232428000.0,232428000.0,365385000.0,11.0,7.0,1343383000.0,809117000.0,1888741000.0,136722352.941
URBN,2016-01-31,329231000.0,-13820000.0,-3548000.0,20.0,-134950000.0,99.0,265276000.0,26739000.0,12000.0,2243232000.0,253.0,350031000.0,863137000.0,35.0,1201902000.0,125542000.0,330223000.0,108185000.0,-3940000.0,150000000.0,110718000.0,224489000.0,224489000.0,353579000.0,10.0,7.0,1160666000.0,834361000.0,1833301000.0,125412849.162
USB,2013-07-31,293941000.0,3705000.0,15762000.0,23.0,-94895000.0,68.0,224138000.0,20142000.0,568608000.0,1589821000.0,222.0,359091000.0,419280000.0,35.0,847127000.0,100804000.0,234820000.0,-1974000.0,-34852000.0,-88310000.0,-1651000.0,247377000.0,247377000.0,343329000.0,14.0,10.0,532307000.0,1055662000.0,1743556000.0,
USB,2014-07-31,342392000.0,-44800000.0,15200000.0,26.0,-97200000.0,69.0,296418000.0,-19300000.0,326257000.0,1595700000.0,201.0,370900000.0,451665000.0,35.0,877800000.0,100500000.0,253351000.0,-27300000.0,59700000.0,218500000.0,72300000.0,260200000.0,260200000.0,355700000.0,14.0,11.0,702435000.0,1225277000.0,1942411000.0,
USB,2015-07-31,288600000.0,-20700000.0,15500000.0,27.0,-93800000.0,39.0,189900000.0,-26200000.0,758200000.0,1562600000.0,184.0,303800000.0,470600000.0,34.0,808600000.0,80500000.0,265000000.0,87500000.0,-17200000.0,148600000.0,-106500000.0,208100000.0,208100000.0,288300000.0,12.0,9.0,815200000.0,1030700000.0,1809500000.0,
USB,2016-07-31,241800000.0,8500000.0,3900000.0,25.0,-72900000.0,45.0,243200000.0,29100000.0,758200000.0,1465500000.0,186.0,278100000.0,469800000.0,34.0,754800000.0,66600000.0,234100000.0,28000000.0,-30700000.0,-15400000.0,53300000.0,190800000.0,190800000.0,274200000.0,12.0,9.0,905100000.0,1009700000.0,1788600000.0,
UTX,2013-12-31,22300000000.0,-476000000.0,0.0,18.0,-1569000000.0,20.0,4619000000.0,-465000000.0,14764000000.0,40468000000.0,129.0,8549000000.0,8866000000.0,29.0,16132000000.0,1999000000.0,10330000000.0,-323000000.0,915000000.0,-2888000000.0,-217000000.0,5721000000.0,5721000000.0,8549000000.0,15.0,10.0,40539000000.0,29442000000.0,90594000000.0,900944881.89
UTX,2014-12-31,18777000000.0,111000000.0,0.0,20.0,-1594000000.0,22.0,5229000000.0,-636000000.0,15300000000.0,40898000000.0,134.0,9593000000.0,8592000000.0,29.0,17002000000.0,2244000000.0,7642000000.0,222000000.0,-606000000.0,-552000000.0,824000000.0,6220000000.0,6220000000.0,9593000000.0,17.0,11.0,44611000000.0,31483000000.0,91206000000.0,898843930.636
UTX,2015-12-31,21513000000.0,-438000000.0,0.0,28.0,-1652000000.0,31.0,7075000000.0,-766000000.0,16033000000.0,40431000000.0,118.0,7291000000.0,8732000000.0,28.0,15667000000.0,2111000000.0,8135000000.0,-87000000.0,343000000.0,775000000.0,1630000000.0,7608000000.0,7608000000.0,7291000000.0,13.0,14.0,49956000000.0,26706000000.0,87484000000.0,872477064.22
UTX,2016-12-31,19702000000.0,-941000000.0,0.0,18.0,-1699000000.0,33.0,7157000000.0,-719000000.0,17285000000.0,41460000000.0,130.0,8172000000.0,9158000000.0,28.0,15784000000.0,1697000000.0,8704000000.0,28000000.0,147000000.0,3686000000.0,69000000.0,5055000000.0,5055000000.0,8172000000.0,14.0,9.0,52873000000.0,28550000000.0,89706000000.0,
V,2013-09-30,2186000000.0,-383000000.0,0.0,19.0,-471000000.0,99.0,2235000000.0,0.0,0.0,1932000000.0,180.0,7257000000.0,1732000000.0,84.0,9846000000.0,2277000000.0,0.0,-693000000.0,-3136000000.0,-70000000.0,112000000.0,4980000000.0,4980000000.0,7239000000.0,61.0,42.0,7974000000.0,7822000000.0,35956000000.0,
V,2014-09-30,2182000000.0,-40000000.0,35000000.0,20.0,-553000000.0,91.0,3469000000.0,0.0,0.0,1875000000.0,159.0,7732000000.0,1892000000.0,85.0,10827000000.0,2286000000.0,0.0,-239000000.0,1562000000.0,-1535000000.0,-215000000.0,5438000000.0,5438000000.0,7697000000.0,61.0,43.0,9131000000.0,9562000000.0,38569000000.0,
V,2015-09-30,2502000000.0,359000000.0,-66000000.0,21.0,-414000000.0,132.0,4590000000.0,0.0,0.0,2079000000.0,187.0,8998000000.0,1888000000.0,85.0,11801000000.0,2667000000.0,0.0,-938000000.0,-893000000.0,318000000.0,1547000000.0,6328000000.0,6328000000.0,9064000000.0,65.0,46.0,11843000000.0,10021000000.0,39367000000.0,
V,2016-09-30,3005000000.0,326000000.0,556000000.0,18.0,-523000000.0,124.0,6646000000.0,0.0,0.0,2226000000.0,178.0,8439000000.0,2150000000.0,85.0,12856000000.0,2021000000.0,0.0,-1311000000.0,-29000000.0,15924000000.0,2101000000.0,5991000000.0,5991000000.0,7883000000.0,52.0,40.0,10462000000.0,14313000000.0,64035000000.0,
VAR,2013-09-27,675800000.0,-43301000.0,7322000.0,26.0,-76277000.0,102.0,1117861000.0,-76400000.0,106491000.0,1693210000.0,233.0,616212000.0,315331000.0,42.0,1249687000.0,173835000.0,535223000.0,-20044000.0,49651000.0,345000000.0,413291000.0,438248000.0,438248000.0,608890000.0,21.0,15.0,1010343000.0,2704783000.0,3468474000.0,108477227.723
VAR,2014-09-26,729809000.0,-74500000.0,10500000.0,25.0,-89600000.0,76.0,849275000.0,-43300000.0,100942000.0,1748100000.0,208.0,581700000.0,337999000.0,43.0,1301700000.0,170800000.0,572261000.0,-12600000.0,33100000.0,-68800000.0,-268600000.0,403700000.0,403700000.0,571200000.0,19.0,13.0,931241000.0,2494165000.0,3357290000.0,104046391.753
VAR,2015-10-02,550100000.0,-79400000.0,13600000.0,24.0,-91400000.0,61.0,845500000.0,-41600000.0,98100000.0,1816400000.0,174.0,562600000.0,379200000.0,41.0,1282700000.0,142700000.0,612600000.0,-24900000.0,64100000.0,58600000.0,-3800000.0,411500000.0,411500000.0,549000000.0,18.0,13.0,1017800000.0,2393000000.0,3578700000.0,99636803.8741
VAR,2016-09-30,613800000.0,-168300000.0,17400000.0,23.0,-80400000.0,58.0,843500000.0,-27700000.0,93700000.0,1856500000.0,162.0,568200000.0,379200000.0,42.0,1361300000.0,153700000.0,639700000.0,-8100000.0,30500000.0,167100000.0,-2000000.0,402300000.0,402300000.0,550800000.0,17.0,13.0,1069000000.0,2616000000.0,3816000000.0,95331753.5545
VFC,2012-12-31,1316780000.0,-111571000.0,50213000.0,21.0,-251940000.0,34.0,597461000.0,87620000.0,110205000.0,5817880000.0,199.0,1515480000.0,828218000.0,47.0,5061975000.0,335737000.0,1354158000.0,0.0,-83993000.0,-271786000.0,256233000.0,1085999000.0,1085999000.0,1465267000.0,13.0,10.0,2941447000.0,3449583000.0,9633021000.0,
VFC,2013-12-31,1544024000.0,-155053000.0,116000.0,20.0,-271153000.0,50.0,776403000.0,-47240000.0,110078000.0,5931469000.0,248.0,1647263000.0,932792000.0,48.0,5488179000.0,352371000.0,1399062000.0,0.0,176173000.0,-395840000.0,178942000.0,1210119000.0,1210119000.0,1647147000.0,14.0,11.0,3432090000.0,3882982000.0,10315443000.0,
VFC,2015-01-03,1588268000.0,854000.0,1367000.0,19.0,-234077000.0,60.0,971895000.0,-130540000.0,108215000.0,6288190000.0,250.0,1439091000.0,942181000.0,49.0,5993971000.0,304861000.0,1482804000.0,0.0,67652000.0,1000.0,195492000.0,1047505000.0,1047505000.0,1437724000.0,12.0,9.0,3231753000.0,4031569000.0,9845300000.0,432853305.785
VFC,2016-01-02,1478844000.0,-124248000.0,8807000.0,23.0,-254501000.0,49.0,945605000.0,-175098000.0,106654000.0,6393800000.0,214.0,1669803000.0,988159000.0,48.0,5982944000.0,348796000.0,1611994000.0,0.0,-52994000.0,428287000.0,-26290000.0,1231593000.0,1231593000.0,1660996000.0,13.0,10.0,3128731000.0,4163136000.0,9639542000.0,424687241.379
VIAB,2013-09-30,1390000000.0,-423000000.0,106000000.0,46.0,-160000000.0,63.0,2403000000.0,-4063000000.0,0.0,6799000000.0,177.0,3983000000.0,4985000000.0,51.0,6995000000.0,1070000000.0,770000000.0,0.0,-31000000.0,3732000000.0,1555000000.0,2395000000.0,2395000000.0,3836000000.0,28.0,17.0,11629000000.0,6726000000.0,23829000000.0,485801217.039
VIAB,2014-09-30,1444000000.0,-106000000.0,-22000000.0,64.0,-123000000.0,25.0,1000000000.0,-4245000000.0,0.0,6542000000.0,133.0,4129000000.0,4913000000.0,53.0,7241000000.0,1050000000.0,846000000.0,0.0,252000000.0,884000000.0,-1403000000.0,2391000000.0,2391000000.0,4082000000.0,30.0,17.0,13465000000.0,5252000000.0,23047000000.0,432368896.926
VIAB,2015-09-30,1254000000.0,124000000.0,-54000000.0,54.0,-142000000.0,13.0,506000000.0,-4826000000.0,0.0,6868000000.0,119.0,3160000000.0,4563000000.0,48.0,6400000000.0,501000000.0,786000000.0,0.0,-9000000.0,-410000000.0,-494000000.0,1922000000.0,1922000000.0,3112000000.0,23.0,14.0,14780000000.0,4578000000.0,22143000000.0,402092050.209
VIAB,2016-09-30,1226000000.0,149000000.0,-7000000.0,34.0,-172000000.0,10.0,379000000.0,-5102000000.0,0.0,6684000000.0,123.0,2606000000.0,4964000000.0,46.0,5804000000.0,519000000.0,844000000.0,0.0,-229000000.0,-368000000.0,-127000000.0,1438000000.0,1438000000.0,2526000000.0,20.0,12.0,15628000000.0,4522000000.0,22508000000.0,396143250.689
VLO,2012-12-31,11343000000.0,0.0,10000000.0,12.0,-2931000000.0,14.0,1723000000.0,0.0,7000000.0,1.26485e+11,138.0,5054000000.0,26300000000.0,9.0,11908000000.0,1626000000.0,5973000000.0,0.0,0.0,-712000000.0,699000000.0,2083000000.0,2083000000.0,5044000000.0,4.0,2.0,17032000000.0,16460000000.0,44477000000.0,552519893.899
VLO,2013-12-31,12820000000.0,0.0,384000000.0,14.0,-2121000000.0,33.0,4292000000.0,0.0,7000000.0,1.27316e+11,147.0,4341000000.0,25707000000.0,8.0,10758000000.0,1254000000.0,5758000000.0,0.0,0.0,531000000.0,2569000000.0,2720000000.0,2720000000.0,3957000000.0,3.0,2.0,18970000000.0,19277000000.0,47260000000.0,545090180.361
VLO,2014-12-31,9374000000.0,0.0,47000000.0,18.0,-2153000000.0,37.0,3689000000.0,0.0,7000000.0,1.18141e+11,166.0,5949000000.0,26735000000.0,10.0,12703000000.0,1777000000.0,6623000000.0,0.0,0.0,-176000000.0,-603000000.0,3630000000.0,3630000000.0,5902000000.0,5.0,3.0,22046000000.0,16614000000.0,45550000000.0,527616279.07
VLO,2015-12-31,7233000000.0,0.0,46000000.0,19.0,-1618000000.0,56.0,4114000000.0,0.0,7000000.0,74651000000.0,203.0,6404000000.0,26703000000.0,15.0,13153000000.0,1870000000.0,5898000000.0,0.0,0.0,933000000.0,425000000.0,3990000000.0,3990000000.0,6358000000.0,7.0,5.0,25188000000.0,14972000000.0,44343000000.0,498750000.0
VMC,2012-12-31,285008000.0,17412000.0,76323000.0,1.0,-93357000.0,63.0,275478000.0,-9028000.0,129721000.0,2233284000.0,226.0,92649000.0,3159185000.0,13.0,334026000.0,-66492000.0,335022000.0,0.0,41154000.0,-134780000.0,119639000.0,-52593000.0,-52593000.0,84781000.0,3.0,2.0,1276649000.0,984972000.0,8126599000.0,128275609.756
VMC,2013-12-31,298965000.0,-42260000.0,47731000.0,1.0,-275380000.0,65.0,193738000.0,-7700000.0,130200000.0,2343829000.0,318.0,198885000.0,3312017000.0,15.0,426880000.0,-24459000.0,344606000.0,0.0,-22054000.0,-150602000.0,-81740000.0,24382000.0,24382000.0,190404000.0,7.0,1.0,1295834000.0,951496000.0,8259143000.0,128326315.789
VMC,2014-12-31,301221000.0,-25118000.0,248289000.0,5.0,-224852000.0,31.0,141273000.0,-5595000.0,131907000.0,2406587000.0,204.0,542205000.0,3071630000.0,20.0,587582000.0,91692000.0,321804000.0,0.0,-42421000.0,-579829000.0,-52465000.0,204923000.0,204923000.0,538138000.0,18.0,7.0,1471845000.0,920469000.0,8041097000.0,131360897.436
VMC,2015-12-31,353349000.0,-42164000.0,8594000.0,5.0,-289262000.0,81.0,285210000.0,-20925000.0,133172000.0,2564648000.0,307.0,548445000.0,3156290000.0,25.0,857533000.0,94943000.0,347073000.0,0.0,10394000.0,-60060000.0,142787000.0,221177000.0,221177000.0,549778000.0,16.0,6.0,1618507000.0,1084591000.0,8301632000.0,133239156.627
VNO,2013-12-31,422276000.0,83897000.0,80041000.0,7.0,-923177000.0,,845730000.0,0.0,7469000.0,928565000.0,,413710000.0,14122229000.0,60.0,1370611000.0,-8717000.0,0.0,617645000.0,-54305000.0,-1337738000.0,-377029000.0,475971000.0,392034000.0,674551000.0,29.0,21.0,-1734839000.0,0.0,20097224000.0,226652857.143
VNO,2014-12-31,447745000.0,-8282000.0,215354000.0,13.0,-1034747000.0,,1374681000.0,0.0,7493000.0,953611000.0,,845386000.0,13660725000.0,59.0,1358901000.0,9281000.0,0.0,71506000.0,47753000.0,858807000.0,615187000.0,864852000.0,783388000.0,689893000.0,30.0,37.0,-1505385000.0,0.0,21157980000.0,206902392.344
VNO,2015-12-31,443955000.0,11936000.0,352880000.0,11.0,-1270447000.0,,1943506000.0,0.0,7521000.0,1011249000.0,,1100498000.0,14671870000.0,60.0,1491018000.0,-84695000.0,0.0,18398000.0,-48067000.0,1465740000.0,637230000.0,760434000.0,679856000.0,760248000.0,30.0,30.0,-1766780000.0,0.0,21143293000.0,210646537.396
VNO,2016-12-31,458694000.0,-7459000.0,669556000.0,13.0,-1055574000.0,,1599322000.0,0.0,7542000.0,1024336000.0,,1385736000.0,14826384000.0,59.0,1481866000.0,8312000.0,0.0,12847000.0,12559000.0,466751000.0,-334680000.0,906917000.0,823606000.0,550791000.0,22.0,36.0,-1419382000.0,0.0,20814847000.0,
VRSK,2012-12-31,189382000.0,-6425000.0,106000.0,129.0,-74373000.0,16.0,89819000.0,0.0,137000.0,516708000.0,67.0,572334000.0,154084000.0,63.0,891140000.0,182363000.0,0.0,-2102000.0,-87940000.0,357224000.0,-101784000.0,329142000.0,329142000.0,572228000.0,41.0,23.0,905727000.0,390559000.0,2360336000.0,166233333.333
VRSK,2013-12-31,190701000.0,2106000.0,609000.0,64.0,-145976000.0,39.0,165801000.0,0.0,137000.0,622523000.0,110.0,614876000.0,319318000.0,61.0,973180000.0,196426000.0,0.0,1614000.0,8007000.0,-190000000.0,75982000.0,348380000.0,348380000.0,614267000.0,38.0,22.0,1254107000.0,474845000.0,2504451000.0,168299516.908
VRSK,2014-12-31,182620000.0,-54515000.0,158000.0,190.0,-146818000.0,6.0,39359000.0,0.0,137000.0,716598000.0,50.0,660604000.0,302273000.0,59.0,1030128000.0,219755000.0,0.0,146480000.0,18945000.0,160000000.0,-126442000.0,400042000.0,400042000.0,660446000.0,38.0,23.0,1654149000.0,384483000.0,2345330000.0,165992531.12
VRSK,2015-12-31,247495000.0,-14609000.0,17003000.0,37.0,-166138000.0,10.0,138348000.0,0.0,137000.0,803274000.0,41.0,838752000.0,418168000.0,61.0,1264736000.0,209859000.0,0.0,85309000.0,-63307000.0,1733966000.0,98989000.0,507577000.0,507577000.0,736562000.0,36.0,25.0,2161726000.0,604569000.0,5615927000.0,165334527.687
VRSN,2012-12-31,130391000.0,3327000.0,5564000.0,3433.0,-53023000.0,224.0,130736000.0,0.0,319000.0,167600000.0,236.0,462891000.0,333861000.0,81.0,705992000.0,100210000.0,0.0,-1388742000.0,70477000.0,0.0,-1182613000.0,320032000.0,320032000.0,457327000.0,52.0,37.0,-19900545000.0,1643464000.0,2062476000.0,156878431.373
VRSN,2013-12-31,809909000.0,-2500000.0,3300000.0,129.0,-65594000.0,85.0,339223000.0,0.0,320000.0,187013000.0,89.0,531532000.0,339653000.0,81.0,778074000.0,-87679000.0,0.0,58501000.0,62319000.0,638297000.0,208487000.0,544450000.0,544450000.0,528232000.0,55.0,56.0,-19356095000.0,1803199000.0,2660767000.0,144416445.623
VRSN,2014-12-31,190278000.0,-73000.0,4878000.0,40.0,-39327000.0,99.0,191608000.0,0.0,322000.0,188425000.0,103.0,569305000.0,319028000.0,81.0,821692000.0,128051000.0,0.0,151563000.0,79937000.0,0.0,-147615000.0,355260000.0,355260000.0,564427000.0,56.0,35.0,-19000835000.0,1479790000.0,1901150000.0,126878571.429
VRSN,2015-12-31,188171000.0,661000.0,-10665000.0,35.0,-40656000.0,127.0,228659000.0,0.0,323000.0,192788000.0,131.0,595281000.0,295570000.0,82.0,866578000.0,112414000.0,0.0,-452302000.0,92001000.0,492237000.0,37051000.0,375236000.0,375236000.0,605946000.0,57.0,35.0,-18625599000.0,1967924000.0,2357737000.0,114053495.441
VRTX,2012-12-31,366891000.0,39912000.0,309000.0,11.0,-71140000.0,322.0,559390000.0,-29925000.0,2149000.0,279885000.0,367.0,47036000.0,433609000.0,82.0,1247157000.0,-275000.0,30464000.0,-337902000.0,1815000.0,-21488000.0,14087000.0,-107032000.0,-107032000.0,46727000.0,3.0,7.0,-3521867000.0,1589585000.0,2759288000.0,214064000.0
